heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-DayNightRain,2,1,1,0,1,94,5,11,50,37
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-DayNightRain,2,1,1,0,2,94,5,11,50,37
faster-scorecam,avg_road_attention_percentage,max,icse20/DAVE2-Track1-DayNightRain,2,2,0,0,3,95,5,20,100,71
faster-scorecam,road_percentage,mean,icse20/DAVE2-Track1-DayNightSnow,4,0,4,1,1,0,0,0,0,0
faster-scorecam,road_percentage,mean,icse20/DAVE2-Track1-DayNightSnow,3,0,3,2,2,0,0,0,0,0
faster-scorecam,road_percentage,mean,icse20/DAVE2-Track1-DayNightSnow,4,0,4,1,3,0,0,0,0,0
faster-scorecam,road_percentage,max,icse20/DAVE2-Track1-DayNightSnow,4,0,4,1,1,0,0,0,0,0
faster-scorecam,road_percentage,max,icse20/DAVE2-Track1-DayNightSnow,3,3,0,2,2,91,9,19,100,70
faster-scorecam,road_percentage,max,icse20/DAVE2-Track1-DayNightSnow,4,0,4,1,3,0,0,0,0,0
faster-scorecam,total_road_attention_percentage,mean,icse20/DAVE2-Track1-DayNightSnow,4,4,0,1,1,97,3,50,100,91
faster-scorecam,total_road_attention_percentage,mean,icse20/DAVE2-Track1-DayNightSnow,3,0,3,2,2,0,0,0,0,0
faster-scorecam,total_road_attention_percentage,mean,icse20/DAVE2-Track1-DayNightSnow,4,2,2,1,3,96,3,33,50,48
faster-scorecam,total_road_attention_percentage,max,icse20/DAVE2-Track1-DayNightSnow,4,4,0,1,1,97,3,44,100,89
faster-scorecam,total_road_attention_percentage,max,icse20/DAVE2-Track1-DayNightSnow,3,2,1,2,2,96,3,29,67,59
faster-scorecam,total_road_attention_percentage,max,icse20/DAVE2-Track1-DayNightSnow,4,4,0,1,3,97,3,44,100,89
