heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-20,4,0,4,1,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-40,3,0,3,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-40,3,0,3,0,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-40,3,0,3,0,3,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-40,3,0,3,0,4,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-40,3,0,3,0,5,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-40,3,0,3,0,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-50,3,0,3,1,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-50,3,0,3,1,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-50,3,0,3,1,3,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-50,3,0,3,1,4,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-50,4,0,4,0,5,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-50,4,0,4,0,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-60,1,0,1,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-60,1,0,1,0,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-60,1,0,1,0,3,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-60,1,0,1,0,4,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-60,1,0,1,0,5,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-60,1,0,1,0,6,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-70,2,0,2,0,1,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-70,2,0,2,0,2,0,0,0,0,0
faster-scorecam,avg_road_attention_percentage,max,ood/xai-track1-fog-70,2,0,2,0,3,0,0,0,0,0
