heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,10,0,4,2,96,5,67,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,10,0,4,3,96,5,67,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,9,9,0,5,4,96,5,64,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,9,6,3,5,5,93,5,55,67,65
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,9,8,1,5,6,95,5,62,89,85
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,1,96,5,64,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,2,96,5,64,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,9,0,0,3,96,5,64,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,8,8,0,1,4,96,5,62,100,94
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,7,7,0,2,5,96,5,58,100,93
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,6,6,0,3,6,96,5,55,100,92
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,3,1,0,1,95,5,38,75,68
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,2,95,5,44,100,89
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,3,95,5,44,100,89
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,4,95,5,44,100,89
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,3,1,0,5,95,5,38,75,68
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_dropout_rate_mutated0_MP_1.0_1.0_6_1,4,4,0,0,6,95,5,44,100,89
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_12.5_4,9,9,0,3,1,96,5,64,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_12.5_4,9,9,0,3,2,96,5,64,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_12.5_4,9,9,0,3,3,96,5,64,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_12.5_4,8,8,0,4,4,96,5,62,100,94
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_12.5_4,8,8,0,4,5,96,5,62,100,94
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_12.5_4,6,6,0,6,6,96,5,55,100,92
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,1,95,5,44,100,89
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,2,95,5,44,100,89
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,3,95,5,44,100,89
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,4,95,5,44,100,89
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,5,95,5,44,100,89
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_label_mutated0_MP_25.0_1,4,4,0,1,6,95,5,44,100,89
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,10,0,2,1,96,5,67,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,9,1,2,2,95,5,64,90,87
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,10,10,0,2,3,96,5,67,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,9,9,0,3,4,96,5,64,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,9,9,0,3,5,96,5,64,100,95
faster-scorecam,avg_road_attention_percentage,max,mutants/udacity_change_loss_function_mutated0_MP_mean_absolute_error_2,9,9,0,3,6,96,5,64,100,95
